unique_id,ds,Naive,SeasonalNaive,AutoETS,AutoARIMA,XGBoost,LightGBM,NBEATS,NHITS,chronos
hotel_21,2023-07-19,0.9074074074074074,0.9953703703703703,0.9304247578312299,0.9572167856583695,0.9560666,0.9652269981594619,0.9694483,0.97120976,0.9765625
hotel_21,2023-07-20,0.9074074074074074,0.9907407407407407,0.9322109167784918,0.9572651186154534,0.9546105,0.9596926194558825,0.97292805,0.98330057,0.9765625
hotel_21,2023-07-21,0.9074074074074074,0.9074074074074074,0.919860566496805,0.9581098781286833,0.9525058,0.9566544419398018,0.95264435,0.9648346,0.9765625
hotel_21,2023-07-22,0.9074074074074074,1.0,0.9374724566382746,0.9579848185710723,0.9690031,0.9799003121739163,0.96468437,0.96944505,0.9765625
hotel_21,2023-07-23,0.9074074074074074,0.9166666666666666,0.8925108438409023,0.9586011147536118,0.89479095,0.922128427692088,0.9550005,0.96723217,0.97265625
hotel_21,2023-07-24,0.9074074074074074,0.9861111111111112,0.8990211303789145,0.9583973812618565,0.9401908,0.9519205059536568,0.9704523,0.9737296,0.97265625
hotel_21,2023-07-25,0.9074074074074074,1.0,0.918408758492784,0.9588681720226446,0.9617081,0.9595124100318603,0.9793812,0.97454184,0.97265625
hotel_21,2023-07-26,0.9074074074074074,0.9953703703703703,0.9304247578312299,0.9586366161434356,0.9681752,0.9611840001771129,0.9848492,0.978183,0.97265625
hotel_21,2023-07-27,0.9074074074074074,0.9907407407407407,0.9322109167784918,0.9590105427183914,0.95637184,0.955108383921418,0.9825429,0.9777105,0.97265625
hotel_21,2023-07-28,0.9074074074074074,0.9074074074074074,0.919860566496805,0.9587776928525416,0.966105,0.955689877472662,0.95158297,0.96269363,0.97265625
hotel_28,2023-07-01,0.6083333333333333,0.008333333333333333,0.45199125065461343,0.42155823011429544,0.50036037,0.6148336374142922,0.44426936,0.5807151,0.578125
hotel_28,2023-07-02,0.6083333333333333,0.008333333333333333,0.45545059670535654,0.2946640323508257,0.40696853,0.40914305812870627,0.2826019,0.54648113,0.5859375
